Target_Name,COS_Observations,COS_ASN_ID,COS_QUALCOM1,COS_QUALCOM2,COS_QUALCOM3,STIS_Median_FluxRatio,STIS_Observations,FOS_Median_FluxRatio,FOS_Observations,HRS1_Median_FluxRatio,HRS1_Observations,HRS2_Median_FluxRatio,HRS2_Observations,IUE_Median_FluxRatio,IUE_Observations,FUSE_Median_FluxRatio,FUSE_Observations
WD0308-565,1288,LBUI50010;LBUI50020;LBUI50030;LBUI50040;LBUI50050;LBUI50060;LBUI50070;LBUI50080;LBUI50090;LBXM1A010;LBXM1A020;LBXM1A030;LBXM1A040;LBXM1B010;LBXM1B020;LBXM1B030;LBXM1B040;LBXMT4010;LBXMT4020;LBXMT4030;LC3Y30010;LC3Y30020;LC3Y30030;LC3Y30040;LC3Y30050;LC3Y30060;LC3Y30070;LC3Y31010;LC3Y31020;LC3Y31030;LC3Y31040;LC3Y31050;LC3Y31060;LC3Y31070;LC3Y32010;LC3Y32020;LC3Y32030;LC3Y32040;LC3Y32050;LC3Y32060;LC3Y32070;LC3Y33010;LC3Y33020;LC3Y33030;LC3Y33040;LC3Y33050;LC3Y33060;LC3Y33070;LC3Y34010;LC3Y34020;LC3Y34030;LC3Y34040;LC3Y34050;LC3Y34060;LC3Y34070;LC3Y35010;LC3Y35020;LC3Y35030;LC3Y35040;LC3Y35050;LC3Y35060;LC3Y35070;LC3Y36010;LC3Y36020;LC3Y36030;LC3Y36040;LC3Y36050;LC3Y36060;LC3Y36070;LC3Y37010;LC3Y37020;LC3Y37030;LC3Y37040;LC3Y37050;LC3Y37060;LC3Y37070;LC3Y38010;LC3Y38020;LC3Y38030;LC3Y38040;LC3Y38050;LC3Y38060;LC3Y38070;LC3Y39010;LC3Y39020;LC3Y39030;LC3Y39040;LC3Y39050;LC3Y39060;LC3Y39070;LC3Y40010;LC3Y40020;LC3Y40030;LC3Y40040;LC3Y40050;LC3Y40060;LC3Y40070;LCAOE1010;LCAOE1020;LCE801010;LCE801020;LCE801030;LCE802010;LCE802020;LCE802030;LCE802040;LCE802050;LCE802060;LCE802070;LCE802080;LCE803010;LCE803020;LCE803030;LCE804010;LCE804020;LCE804030;LCE804040;LCE804050;LCE804060;LCE804070;LCE804080;LCE805010;LCE805020;LCE805030;LCE806010;LCE806020;LCE806030;LCE806040;LCE806050;LCE806060;LCE806070;LCE806080;LCE807010;LCE807020;LCE807030;LCE808010;LCE808020;LCE808030;LCE808040;LCE808050;LCE808060;LCE808070;LCE808080;LCE809010;LCE809020;LCE809030;LCE810010;LCE810020;LCE810030;LCE810040;LCE810050;LCE810060;LCE810070;LCE810080;LCPB01010;LCPB01020;LCPB01030;LCPB01040;LCPB02010;LCPB02020;LCPB03010;LCPB03020;LCPB03030;LCPB03040;LCPB04010;LCPB04020;LCPB04030;LCQZ01010;LCQZ01020;LCQZ01030;LCQZ01040;LCQZ01050;LCQZ01060;LCQZ01070;LCQZ01080;LCQZ02010;LCQZ02020;LCQZ02030;LCQZ03010;LCQZ03020;LCQZ03030;LCQZ03040;LCQZ03050;LCQZ03060;LCQZ03070;LCQZ03080;LCQZ04010;LCQZ04020;LCQZ04030;LCQZ04040;LCQZ04050;LCQZ04060;LCQZ04070;LCQZ04080;LCQZ05010;LCQZ05020;LCQZ05030;LCQZ06010;LCQZ06020;LCQZ06030;LCQZ06040;LCQZ06050;LCQZ06060;LCQZ06070;LCQZ06080;LCQZ07010;LCQZ07020;LCQZ07030;LCQZ08010;LCQZ08020;LCQZ08030;LCQZ08040;LCQZ08050;LCQZ08060;LCQZ08070;LCQZ08080;LCQZ09010;LCQZ09020;LCQZ09030;LCQZ10010;LCQZ10020;LCQZ10030;LCQZ10040;LCQZ10050;LCQZ10060;LCQZ10070;LCQZ10080;LCQZ11010;LCQZ11020;LCQZ11030;LD0Y01010;LD0Y01020;LD0Y01030;LD0Y02010;LD0Y02020;LD0Y02030;LD0Y02040;LD0Y02050;LD0Y02060;LD0Y02070;LD0Y02080;LD0Y03010;LD0Y03020;LD0Y03030;LD0Y04010;LD0Y04020;LD0Y04030;LD0Y04040;LD0Y04050;LD0Y04060;LD0Y04070;LD0Y04080;LD0Y05010;LD0Y05020;LD0Y05030;LD0Y06010;LD0Y06020;LD0Y06030;LD0Y06040;LD0Y06050;LD0Y06060;LD0Y06070;LD0Y06080;LD0Y07010;LD0Y07020;LD0Y07030;LD0Y08010;LD0Y08020;LD0Y08030;LD0Y08040;LD0Y08050;LD0Y08060;LD0Y08070;LD0Y08080;LD0Y09010;LD0Y09020;LD0Y09030;LD0Y10010;LD0Y10020;LD0Y10030;LD0Y10040;LD0Y10050;LD0Y10060;LD0Y10070;LD0Y10080;LD0Y11010;LD0Y11020;LD0Y11030;LDCV01010;LDCV01020;LDCV01030;LDCV02010;LDCV02020;LDCV02030;LDCV02040;LDCV02050;LDCV02060;LDCV02070;LDCV02080;LDCV04010;LDCV04020;LDCV04030;LDCV05010;LDCV05020;LDCV05030;LDCV05040;LDCV05050;LDCV05060;LDCV05070;LDCV05080;LDCV07010;LDCV07020;LDCV07030;LDCV08010;LDCV08020;LDCV08030;LDCV08040;LDCV08050;LDCV08060;LDCV08070;LDCV08080;LDCV10010;LDCV10020;LDCV10030;LDCV11010;LDCV11020;LDCV11030;LDCV11040;LDCV11050;LDCV11060;LDCV11070;LDCV11080;LDCV13010;LDCV13020;LDCV13030;LDCV17010;LDCV17020;LDCV17030;LDCV17040;LDCV17050;LDCV17060;LDCV17070;LDCV17080;LDCV20010;LDCV20020;LDCV20030;LDCV20040;LDCV20050;LDCV20060;LDCV20070;LDCV20080;LDCV22010;LDCV22020;LDCV22030;LDCV22040;LDCV22050;LDCV22060;LDCV22070;LDEL01010;LDEL01020;LDEL01030;LDEL02010;LDEL02020;LDEL02030;LDEL03010;LDEL03020;LDEL03030;LDEL03040;LDEL04010;LDEL04020;LDEL04030;LDMK01010;LDQJ01010;LDQJ01020;LDQJ01030;LDQJ01040;LDQJ01050;LDQJ01060;LDQJ01070;LDQJ01080;LDQJ03010;LDQJ03020;LDQJ03030;LDQJ03040;LDQJ03050;LDQJ03060;LDQJ03070;LDQJ03080;LDQJ05010;LDQJ05020;LDQJ05030;LDQJ05040;LDQJ05050;LDQJ05070;LDQJ05080;LDQJ07010;LDQJ07020;LDQJ07030;LDQJ07040;LDQJ07050;LDQJ07060;LDQJ07070;LDQJ07080;LDQJ08010;LDQJ08020;LDQJ08030;LDQJ08040;LDQJ08050;LDQJ08060;LDQJ08070;LDQJ08080;LDQJ10010;LDQJ10020;LDQJ10030;LDQJ10040;LDQJ10050;LDQJ10060;LDQJ10070;LDQJ10080;LDQJ12010;LDQJ12020;LDQJ12030;LDQJ12040;LDQJ12050;LDQJ12060;LDQJ12070;LDQJ55010;LDQJ55020;LDQJ55030;LDQJ55040;LDQJ55050;LDQJ55060;LDQJ55070;LDQJ55080;LDQJ56010;LDQJ56020;LDQJ56030;LDQJ56040;LDQJ56050;LDQJ56060;LDQJ56070;LDQJ57010;LDQJ57020;LDQJ57030;LDQJ57040;LDQJ57050;LDQJ57070;LDQJ58040;LDQJ58050;LDQJ58060;LDQJ58070;LDQJ59010;LDQJ59020;LDQJ59030;LDQJ59040;LDQJ59050;LDQJ59060;LDQJ59070;LDV001010;LDV001020;LDV001030;LDV001040;LDV001050;LDV001060;LDV001070;LDV001080;LDV003010;LDV003020;LDV003030;LDV005010;LDV005020;LDV005030;LDV005040;LDV005050;LDV005060;LDV005070;LDV005080;LDV005090;LDV0050A0;LDV007010;LDV007020;LDV007030;LDV007040;LDV007050;LDV007060;LDV007070;LDV007080;LDV007090;LDV0070A0;LDV008010;LDV008020;LDV008060;LDV008070;LDV008080;LDV008090;LDV0080A0;LDV010010;LDV010020;LDV010030;LDV010040;LDV010060;LDV010070;LDV010080;LDV010090;LDV0100A0;LDV053010;LDV053020;LDV053030;LDV053040;LDV053050;LDV053060;LDV053070;LDV053080;LDV053090;LDV0530A0;LDV057090;LDV0570A0;LDV057010;LDV057020;LDV057030;LDV057040;LDV057050;LDV057060;LDV057070;LDV057080;LDV058010;LDV058020;LDV058030;LDV058040;LDV058050;LDV058060;LDV058070;LDV058080;LDV058090;LDV0580A0;LDV060010;LDV060020;LDV060030;LDV060040;LDV060050;LDV060060;LDV060070;LDV060080;LDV060090;LDV0600A0;LE5G01010;LE5G01020;LE5G01030;LE5G01040;LE5G01050;LE5G01060;LE5G01070;LE5G01080;LE5G01090;LE5G010A0;LE5G05010;LE5G05020;LE5G05030;LE5G05040;LE5G05050;LE5G05060;LE5G05070;LE5G05080;LE5G05090;LE5G050A0;LE5G07010;LE5G07020;LE5G07030;LE5G07040;LE5G07050;LE5G07060;LE5G07070;LE5G07080;LE5G07090;LE5G070A0;LE5G08010;LE5G08020;LE5G08030;LE5G08040;LE5G10010;LE5G10020;LE5G10030;LE5G10040;LE5G10050;LE5G10060;LE5G10070;LE5G10080;LE5G10090;LE5G100A0;LE5G53010;LE5G53020;LE5G53030;LE5G53040;LE5G53050;LE5G53060;LE5G53070;LE5G53080;LE5G53090;LE5G530A0;LE5G57010;LE5G57020;LE5G57030;LE5G58010;LE5G58020;LE5G58030;LE5G58040;LE5G58050;LE5G58060;LE9A01010;LE9A02010;LEDES1010;LEDES1020;LEDES1030;LEDES2010;LEDES2020;LEDES2030;LEDES3010;LEDES3020;LEDES3030;LEDES4010;LEDES4020;LEDES4030;LEDES6010;LEDES6020;LEDES6030;LEDES9010;LEDES9020;LEDES9030;LEDESA010;LEDESA020;LEDESA030;LEDESD010;LEDESD020;LEDESD030;LEDESE010;LEDESE020;LEDESE030;LEFE01010;LEFE01020;LEFE01030;LEFE01040;LEFE01050;LEFE01060;LEFE01070;LEFE01080;LEFE01090;LEFE010A0;LEFE03010;LEFE03020;LEFE03030;LEFE03040;LEFE05010;LEFE05020;LEFE05030;LEFE05040;LEFE05050;LEFE05060;LEFE05070;LEFE05080;LEFE05090;LEFE050A0;LEFE050B0;LEFE050C0;LEFE07010;LEFE07020;LEFE07030;LEFE07040;LEFE07050;LEFE07060;LEFE07070;LEFE07080;LEFE07090;LEFE070A0;LEFE070B0;LEFE08010;LEFE08020;LEFE08030;LEFE08040;LEFE08050;LEFE08060;LEFE08070;LEFE08080;LEFE08090;LEFE080A0;LEFE10010;LEFE10020;LEFE10030;LEFE10040;LEFE10050;LEFE10060;LEFE10070;LEFE10080;LEFE10090;LEFE100A0;LEFE53010;LEFE53020;LEFE53030;LEFE53040;LEFE53050;LEFE53060;LEFE53070;LEFE53080;LEFE53090;LEFE530A0;LEIA02010;LEIA03010;LEIA04010;LEIA05010;LEIA51010;LEIA51020;LEIA52010;LEJI02010;LER101010;LER101020;LER101030;LER101040;LER101050;LER101060;LER101070;LER101080;LER101090;LER1010A0;LER1010B0;LER103010;LER103020;LER103040;LER103060;LER103070;LER103080;LER1030A0;LER1030B0;LER107010;LER107020;LER107030;LER107040;LER107050;LER107060;LER107070;LER107080;LER107090;LER1070A0;LER1070B0;LER1070C0;LER108010;LER108020;LER108030;LER108040;LER108050;LER108060;LER108070;LER108080;LER110010;LER110020;LER110030;LER110040;LER110050;LER110060;LER110070;LER112010;LER112020;LER112030;LER112040;LER153010;LER153020;LER153030;LER158010;LER158020;LER158030;LER158040;LER15A010;LER15A020;LER15A030;LER15A040;LER15A050;LER15A060;LER15A070;LER15A080;LER15A090;LER15A0A0;LER15A0B0;LER15A0C0;LER15B010;LER15B020;LER15B030;LER15B040;LETB01010;LETB02010;LETB03010;LETB04010;LETB05010;LETB06010;LETB55010;LF2010010;LF2010020;LF2010030;LF2010040;LF2010050;LF2010060;LF2010070;LF2012010;LF2012020;LF2012030;LF2012040;LF2012050;LF2012060;LF201A010;LF201A020;LF201A030;LF201A040;LF201A050;LF201A060;LF201A070;LF201B010;LF201B020;LF201B030;LF201D010;LF201D020;LF201D030;LF201D040;LF203A010;LF203A020;LF203A030;LF203A040;LF203A050;LF203A060;LF203A070;LF203B010;LF203B020;LF203B030;LF203B040;LF203B050;LF203B060;LF2056010;LF2056020;LF2056030;LF2056040;LF205A050;LF205A060;LF205A070;LF205B010;LF205B020;LF205B040;LF205B050;LF205B060;LF205C010;LF205C020;LF205C030;LF205C040;LF205C050;LF205C060;LF205C070;LF205D010;LF205D020;LF205D030;LF205D040;LF205D050;LF205D060;LF207A010;LF207A020;LF207A030;LF207A040;LF207A050;LF207A060;LF207A070;LF207B010;LF207B020;LF207B030;LF207B040;LF207B050;LF207B060;LF207B070;LF207B080;LF208A010;LF208A020;LF208A030;LF208A040;LF208A050;LF208A060;LF208A070;LF208B010;LF208B020;LF208B030;LF208B040;LF208B050;LF208B060;LF2110010;LF2110020;LF2110030;LF2110040;LF2110050;LF2110060;LF2110070;LF2111050;LF2111060;LF218A010;LF218A020;LF218A030;LF218A040;LF218A050;LF218A060;LF218A070;LF218B010;LF218B020;LF218B030;LF218B040;LF218B050;LF218B060;LF4G1A010;LF4G1A020;LF4G1A030;LF4G1A040;LF4G1A050;LF4G1A060;LF4G1A070;LF4G1B010;LF4G1B020;LF4G1B030;LF4G1B040;LF4G1B050;LF4G1B060;LF4G3A010;LF4G3A020;LF4G3A030;LF4G3A040;LF4G3A050;LF4G3A060;LF4G3A070;LF4G3B010;LF4G3B020;LF4G3B030;LF4G3B040;LF4G3B050;LF4G3B060;LF4G8A010;LF4G8A020;LF4G8A030;LF4G8A040;LF4G8A050;LF4G8A060;LF4G8A070;LF4G8B010;LF4G8B020;LF4G8B030;LF4G8B040;LF4G8B050;LF4G8B060;LF4H1A010;LF4H1A020;LF4H1A030;LF4H1A040;LF4H1A050;LF4H1A060;LF4H1A070;LF4H1B010;LF4H1B020;LF4H1B030;LF4H1B040;LF4H1B050;LF4H1B060;LF4H3A010;LF4H3A020;LF4H3A030;LF4H3A040;LF4H3A050;LF4H3A060;LF4H3A070;LF4H5A040;LF4H5A050;LF4H5A060;LF4H5A070;LF4H5B010;LF4H5B020;LF4H5B030;LF4H5B040;LF4H5B060;LF4H7A010;LF4H7A020;LF4H7A030;LF4H7A040;LF4H7A050;LF4H7A060;LF4H7A070;LF4H8A050;LF4H8B010;LF4H8B020;LF4H9A010;LF4H9A020;LF4H9A030;LF4H9A040;LF4H9A050;LF4H9A060;LF4H9A070;LF4H9D010;LF4H9D020;LF4H9D030;LFIB1A010;LFIB1A020;LFIB1A030;LFIB1A040;LFIB1A050;LFIB1A060;LFIB1A070;LFIB2A010;LFIB2A020;LFIB2A030;LFIB2A040;LFIB2A050;LFIB2A060;LFIB2A070;LFIB3A010;LFIB3A020;LFIB4A010;LFIB4A020;LFIB4A030;LFIB4A040;LFIB4A050;LFIB4A060;LFIB4A070;LFIB5A010;LFIB5A020;LFIB5A030;LFIB5A040;LFIB5A050;LFIB5A060;LFIB5A070;LFIB6A010;LFIB6A020;LFIB6A030;LFIB6A040;LFIB6A050;LFIB6A060;LFIB6A070;LFIC3A010;LFIC3A050;LFIC3A060;LFIC3A070;LFIC5A010;LFIC5A020;LFIC5A030;LFIC5A040;LFIC5A050;LFIC5A060;LFIC5A070;LFIC5B010;LFIC5B020;LFIC5B030;LFIC6A010;LFIC6A020;LFIC6A030;LFIC6A040;LFIC6A050;LFIC6A060;LFIC6A070;LFKD05010;LFKD06010;LFKD07010;LFKD08010;LFKD09010;LFKD10010;LFKD11010;LFKD12010;LFKD13010;LFKD14010;LFKD15010;LFKD16010;LFKD17010;LFKD18010;LFKD19010;LFKD20010;LFKD22010;LFKD23010;LFKD55010;LFKD56010;LFKE03010;LFKE04010;LFKE05010;LFKE06010;LFKE07010;LFKE08010;LFKE09010;LFKE10010;LFKE11010;LFKE12010,,,,0.01228232534164922,4,,0,,0,,0,,0,,0
SZ99,4,LESU3D010;LESU3D020;LESU3D030,,,,-0.8584163111555948,1,,0,,0,,0,,0,,0
WD0320-539,26,LBEK01010;LBEK01020;NONE,,,,0.050800907444385174,7,,0,,0,,0,,0,-0.13902537141379467,2
TOI-1468,9,LF7Z11010;LF7Z11020;LF7Z12010,,,,-0.868931905711114,2,,0,,0,,0,,0,,0
WD0421+162,9,LBIYA8010;LDNI02010;LDNI02020;LDNI02030,,,,,2,,0,,0,,0,,0,,0
TOI-561,4,LFH933010,,,,-0.9728487263492375,1,,0,,0,,0,,0,,0
TONS210,12,LBH001010;LBH001020;LBH001030;LBH001040,,,,-0.3961103732389726,5,,0,,0,,0,,0,0.1458800475852705,2
WD0437+138,12,LDAO08010;LDAOZ8010;LDNI04010,,,,,2,,0,,0,,0,,0,,0
TWA13A,7,LBMC01010;LBMC01020;LBMC01030;LBMC01040;LBMC01050,,,,-0.7346287197650604,2,,0,,0,,0,,0,,0
UM425,16,LDAR02010;LDAR02020;LDAR02030;LDAR02040,,,,,0,,10,,0,,0,,2,,0
WD0710+741,6,LBOVNP010;LBXZ01010,,,,-0.010179665033336232,1,,0,,0,,0,,0,,0
WD0947+857,204,LBB901010;LBB901020;LBB901030;LBB901040;LBB901050;LBB903010;LBB903020;LBB904010;LBB904020;LBB905010;LBB905020;LBB905030;LBB905040;LBB905050;LBB906010;LBB906020;LBB907010;LBB907020;LBB908010;LBB908020;LBB908030;LBB908040;LBB908050;LBB909010;LBB909020;LBB909030;LBB909040;LBB909050;LBB910010;LBB910020;LBB910030;LBB910040;LBB910050;LBB911010;LBB911020;LBB911030;LBB911040;LBB911050;LBB912010;LBB912020;LBB912030;LBB912040;LBB912050;LBB913010;LBB913020;LBB913030;LBB913040;LBB913050;LBB914010;LBB914020;LBB914030;LBB914040;LBB914050;LBB915010;LBB915020;LBB915030;LBB915040;LBB915050;LBE701010;LBN101010;LBN101020;LBN101030;LBN101040;LBN101050;LBN102010;LBN102020;LBN102030;LBN102040;LBN102050;LBN103010;LBN103020;LBN103030;LBN103040;LBN103050;LBN104010;LBN104020;LBN104030;LBN104040;LBN104050;LBN105010;LBN105020;LBN105030;LBN105040;LBN105050;LBN106010;LBN106020;LBN106030;LBN106040;LBN106050;LBN107010;LBN107020;LBN107030;LBN107040;LBN107050;LBN108010;LBN108020;LBN108030;LBN108040;LBN108050;LBN109010;LBN109020;LBN109030;LBN109040;LBN109050;LBN110010;LBN110020;LBN110030;LBN110040;LBN110050;LBN111010;LBN111020;LBN111030;LBN111040;LBN111050;LBN112010;LBN112020;LBN112030;LBN112040;LBN112050;LBUI01010;LBUI01020;LBUI01030;LBUI01040;LBUI01050;LBUI02010;LBUI02020;LBUI02030;LBUI02040;LBUI02050;LBUI03010;LBUI03020;LBUI03030;LBUI03040;LBUI03050;LBUI04010;LBUI04020;LBUI04030;LBUI04040;LBUI04050;LBUI05010;LBUI05020;LBUI05030;LBUI05040;LBUI05050;LBUI06010;LBUI06020;LBUI06030;LBUI06040;LBUI06050;LBUI07010;LBUI07020;LBUI07030;LBUI07040;LBUI07050;LBUI08010;LBUI08020;LBUI08030;LBUI08040;LBUI08050;LBUI09010;LBUI09020;LBUI09030;LBUI09040;LBUI09050;LBUI10010;LBUI10020;LBUI10030;LBUI10040;LBUI10050;LBUI11010;LBUI11020;LBUI11030;LBUI12010;LBUI12020;LBUI12030;LBUI12040;LBUI12050;LBUI13010;LBUI13020;LBUI13030;LBUI13040;LBUI13050;LBUI14010;LBUI14020;LBUI14030;LBUI14040;LBUI14050;LBXMT1010;LBXMT1020;LBXMT1030;LBXMT1040;LBXMT1050;LBXMT1060;LBXMT3010;LBXMT3020;LBXMT3030;LBXMT3040;LBXMT3050;LFJ0510Q0;LFJ0510Y0;LFJ051010;LFJ051090;LFJ0510H0;LFJ0510I0,,,,0.04247640072859243,8,,0,,0,,0,,0,-0.053877443806476216,2
V4046SGR,8,LB3Q01030;LB3Q01040;LB3Q01050;LB3Q01060;LB3Q01070;LB3Q01080;LB3Q01090;LB3Q010A0,,,,,0,,0,,0,,0,,0,,0
WD1052+273,2,LBOV03010,,,,-0.020745761117569136,2,,0,,0,,0,,0,,0
WD1057+719,300,LBB916010;LBB916020;LBB916030;LBB916040;LBB916050;LBB917010;LBB917020;LBB917030;LBB917040;LBB917050;LBB918010;LBB918020;LBB918030;LBB918040;LBB918050;LBB919010;LBB919020;LBB919030;LBB919040;LBB919050;LBB920010;LBB920020;LBB920030;LBB920040;LBB920050;LBB9X1010;LBB9X1020;LBB9X1030;LBB9X2010;LBB9X2020;LBB9X2030;LBB9X3010;LBB9X3020;LBB9X3030;LBB9X4010;LBB9X4020;LBB9X4030;LBB9X5010;LBB9X5020;LBB9X5030;LBBD01010;LBBD01020;LBBD01040;LBBD02010;LBBD03010;LBBD04010;LBBD04020;LBBD04040;LBBD05010;LBBD06010;LBBD07010;LBBD08010;LBBD09010;LBBD13010;LBBD14010;LBBD14040;LBBD15010;LBEK02010;LBEK02020;LBN120010;LBN120020;LBN120030;LBN121010;LBN121020;LBN121030;LBN122010;LBN122020;LBN122030;LBN124010;LBN124020;LBN125010;LBN125020;LBN125030;LBN126010;LBN126020;LBN126030;LBN127010;LBN127020;LBN127030;LBN128010;LBN128020;LBN128030;LBNGL1010;LBNGL2010;LBNGL3010;LBNM03010;LBNM03020;LBNM03030;LBNM03040;LBNM03050;LBO2HV010;LBO2LV010;LBUI20010;LBUI20020;LBUI20030;LBUI21010;LBUI21020;LBUI21030;LBUI22010;LBUI22020;LBUI22030;LBUI23010;LBUI23020;LBUI23030;LBUI24010;LBUI24020;LBUI24030;LBUI25010;LBUI25020;LBUI25030;LBUI26010;LBUI26020;LBUI26030;LBUI27010;LBUI27020;LBUI27030;LBUI28010;LBUI28020;LBUI28030;LBUI29010;LBUI29020;LBUI29030;LBUJL1010;LBUJL2010;LBUJL3010;LBUJL4010;LBXM02010;LBXM02020;LBXM02030;LBXM02040;LBXM02050;LBXMT2010;LBXMT2020;LBXMT2030;LC3ZL1010;LC3ZL3010;LC3ZL4010;LCAOE2010;LCAOE2020;LCAOE2030;LCFEL1010;LCFEL1020;LCFEL2010;LCFEL2020;LCFEL3010;LCFEL3020;LCRHL1010;LCRHL1020;LCRHL2010;LCRHL2020;LCRHL3010;LCRHL3020;LD20L1010;LD20L1020;LD20L2010;LD20L2020;LDCZL1010;LDCZL1020;LDCZL2010;LDCZL2020;LDQKL1010;LDQKL1020;LDQKL2010;LDQKL2020;LDUIL1010;LDUIL1020;LDUIL2010;LDUIL2020;LDYR01010;LDYR01020;LDYR01030;LDYR01040;LDYR52010;LDYR52020;LDYR52040;LDYR53010;LDYR53020;LDYR53030;LDYR53040;LE0SL1010;LE0SL1020;LE0SL2010;LE0SL2020;LEEJL1010;LEEJL1020;LEEJL2010;LEEJL2020;LEJI01010;LEKCL1010;LEKCL1020;LEKCL3010;LEKCL3020;LEV0L1010;LEV0L1020;LEV0L2020;LF4G07010;LF4G07040;LF4G07050;LF4G07060;LF4G9B010;LF4G9B020;LF4G9B030;LF4G9B040;LF4G9B050;LF4G9B060;LF4H9B010;LF4H9B020;LF4H9B030;LF4H9B040;LF4SL1010;LF4SL1020;LF4SL2010;LF4SL2020;LFIAL2010;LFIAL2020;LFIAL3010;LFIAL3020;LFIB1B010;LFIB1B020;LFIB1B030;LFIB4B010;LFIB4B020;LFIB4B030;LFIB4B040;LFIB5B010;LFIB5B020;LFIB5B030;LFIB5B040;LFIB6B010;LFIB6B020;LFIB6B030;LFIB6B040;LFIC3B010;LFIC3B040;LFIC4B010;LFIC4B020;LFIC4B030;LFIC4B040;LFIC6B010;LFIC6B020;LFIC6B030;LFIC6B040,,,,0.008184240022848477,9,,0,,0,2.4469463356944203,16,,0,-0.049638750683763104,1
VIIZW403,2,LF9G05010,,,,-0.9474195758331936,7,,0,,0,,0,,0,,0
WD1105-048,2,LDNU60010,,,,9.298781560080432,2,,0,,0,,0,,0,,0
WASP-12,35,LB2Z01010;LB2Z02010;LCAVW1010;LCAVW3010;LCAVW5010;LCAVW6010;LCAVW7010,,,,,20,,0,,0,,0,,0,,0
WD1202-232,4,LCVI25010,,,,-0.40958789729428186,3,,0,,0,,0,,0,,0
WASP-18,8,LCJY01010,,,,,0,,0,,0,,0,,0,,0
WD1327-083,2,LDNU77010,,,,0.026524888099945708,2,,0,,0,,0,,0,,0
WASP-29,15,LD9M25010;LD9M26010;LD9M27010,,,,0.3498380994594168,29,,0,,0,,0,,0,,0
WASP-43,4,LFH927010,,,,-0.9825311965594282,14,,0,,0,,0,,0,,0
WD1337+705,6,LFJ052010;LFJ052090;LFJ0520H0;LFJ0520I0;LFJ0520Q0;LFJ0520Y0,,,,0.007156795587403798,3,,0,,0,,0,,0,,0
WD1446+286,2,LDNU87010,,,,-0.0164046707741298,2,,0,,0,,0,,0,,0
WASP-69,15,LD9M34010;LD9M35010;LD9M36010,,,,0.7409405070693773,42,,0,,0,,0,,0,,0
WD1544-377,4,LCWD02010,,,,0.04489251634497629,2,,0,,0,,0,,0,,0
WASP-80,16,LD9M46010;LD9M47010;LD9M48010;LD9MW8010,,,,0.8475228731462672,29,,0,,0,,0,,0,,0
WD1654+160,16,LC1S04010;LC1S04020;LC1S54010;LC1S54020,,,,,0,0.27387284237632137,4,0.3067208347330554,7,,0,,0,,0
WD1657+343,12,LAA109010;LAA109020;LAA109030;LAA109040;LAA109050;LAA109060;LAA109070;LAA109080;LAA109090,,,,0.025632052789501023,15,,0,,0,,0,,0,,0
